timestamp,src_ip,dst_ip,event_type,severity,vuln_count,asset_id,asset_criticality,past_incidents,auth_failures,malware_alerts,anomalous_bytes,label_high_risk
2025-10-10T05:24:35.354899,10.0.18.198,172.16.93.189,brute_force,medium,10,asset-041,3,0,4,2,0.076,0
2025-10-10T06:24:35.354899,10.0.106.237,172.16.18.248,port_scan,medium,4,asset-024,3,0,2,0,0.444,1
2025-10-10T07:24:35.354899,10.0.52.240,172.16.4.109,port_scan,high,0,asset-030,1,1,1,0,0.39,1
2025-10-10T08:24:35.354899,10.0.2.180,172.16.204.51,data_exfil,low,3,asset-039,1,1,2,0,12.874,0
2025-10-10T09:24:35.354899,10.0.46.215,172.16.252.129,brute_force,high,3,asset-001,3,1,2,2,0.414,0
2025-10-10T10:24:35.354899,10.0.66.96,172.16.225.59,port_scan,low,2,asset-015,2,0,1,3,0.267,0
2025-10-10T11:24:35.354899,10.0.57.34,172.16.230.156,vuln_found,low,5,asset-044,2,1,0,0,0.35,0
2025-10-10T12:24:35.354899,10.0.141.230,172.16.4.6,normal,medium,11,asset-040,3,2,0,0,0.456,1
2025-10-10T13:24:35.354899,10.0.37.189,172.16.99.175,vuln_found,low,5,asset-016,3,2,4,3,0.287,1
2025-10-10T14:24:35.354899,10.0.9.125,172.16.242.63,vuln_found,high,9,asset-016,3,1,2,2,1.275,0
2025-10-10T15:24:35.354899,10.0.63.162,172.16.241.81,malware_alert,medium,0,asset-010,2,4,0,4,0.47,0
2025-10-10T16:24:35.354899,10.0.254.72,172.16.241.213,port_scan,high,4,asset-004,5,1,0,0,1.009,0
2025-10-10T17:24:35.354899,10.0.91.74,172.16.79.145,phishing_click,low,3,asset-024,1,0,0,2,0.757,0
2025-10-10T18:24:35.354899,10.0.203.159,172.16.229.139,malware_alert,low,2,asset-006,1,0,0,6,0.357,0
2025-10-10T19:24:35.354899,10.0.162.236,172.16.75.7,brute_force,low,5,asset-011,4,1,8,0,0.348,0
2025-10-10T20:24:35.354899,10.0.177.245,172.16.12.28,vuln_found,low,6,asset-046,3,1,1,2,1.112,0
2025-10-10T21:24:35.354899,10.0.25.155,172.16.179.68,vuln_found,low,2,asset-042,4,0,1,1,1.241,0
2025-10-10T22:24:35.354899,10.0.67.107,172.16.63.93,vuln_found,low,5,asset-016,2,1,1,1,0.456,0
2025-10-10T23:24:35.354899,10.0.55.159,172.16.52.35,vuln_found,medium,8,asset-010,1,0,2,3,0.762,0
2025-10-11T00:24:35.354899,10.0.178.1,172.16.51.163,brute_force,medium,4,asset-027,3,1,2,0,0.063,0
2025-10-11T01:24:35.354899,10.0.31.46,172.16.127.150,port_scan,medium,0,asset-005,5,1,0,1,0.665,0
2025-10-11T02:24:35.354899,10.0.1.86,172.16.110.43,normal,medium,6,asset-001,3,0,1,0,0.627,0
2025-10-11T03:24:35.354899,10.0.48.87,172.16.218.13,normal,high,7,asset-042,1,0,1,0,0.615,0
2025-10-11T04:24:35.354899,10.0.14.214,172.16.127.33,normal,low,2,asset-035,3,0,0,0,1.438,0
2025-10-11T05:24:35.354899,10.0.36.18,172.16.188.49,normal,low,1,asset-021,1,0,1,2,0.328,0
2025-10-11T06:24:35.354899,10.0.46.169,172.16.163.50,normal,medium,9,asset-005,5,2,2,0,0.402,0
2025-10-11T07:24:35.354899,10.0.71.216,172.16.35.52,brute_force,high,10,asset-003,5,3,3,1,0.313,1
2025-10-11T08:24:35.354899,10.0.79.54,172.16.198.57,normal,medium,4,asset-025,2,0,0,0,0.241,0
2025-10-11T09:24:35.354899,10.0.19.115,172.16.117.67,malware_alert,medium,2,asset-014,3,1,1,8,0.279,0
2025-10-11T10:24:35.354899,10.0.129.139,172.16.35.57,malware_alert,medium,3,asset-037,2,0,2,8,1.046,0
2025-10-11T11:24:35.354899,10.0.46.10,172.16.241.178,normal,medium,1,asset-010,5,2,1,1,1.688,0
2025-10-11T12:24:35.354899,10.0.22.184,172.16.163.43,malware_alert,low,0,asset-028,4,3,0,6,0.198,0
2025-10-11T13:24:35.354899,10.0.127.93,172.16.122.226,normal,medium,5,asset-003,4,2,1,1,0.73,0
2025-10-11T14:24:35.354899,10.0.60.148,172.16.53.77,malware_alert,low,4,asset-023,4,2,0,7,0.673,0
2025-10-11T15:24:35.354899,10.0.209.222,172.16.109.12,port_scan,low,4,asset-026,2,0,2,1,0.672,0
2025-10-11T16:24:35.354899,10.0.176.199,172.16.187.219,malware_alert,low,3,asset-041,4,1,0,7,0.569,0
2025-10-11T17:24:35.354899,10.0.143.104,172.16.118.216,normal,medium,0,asset-032,3,1,0,1,0.435,0
2025-10-11T18:24:35.354899,10.0.144.6,172.16.146.117,vuln_found,high,1,asset-011,2,1,1,1,0.061,0
2025-10-11T19:24:35.354899,10.0.200.120,172.16.5.163,phishing_click,medium,2,asset-010,1,2,0,1,1.341,0
2025-10-11T20:24:35.354899,10.0.14.174,172.16.128.196,brute_force,low,4,asset-035,4,2,3,2,0.59,0
2025-10-11T21:24:35.354899,10.0.130.123,172.16.151.111,normal,high,2,asset-033,2,0,0,0,0.229,0
2025-10-11T22:24:35.354899,10.0.34.38,172.16.44.196,malware_alert,medium,3,asset-016,1,2,1,4,0.702,0
2025-10-11T23:24:35.354899,10.0.186.65,172.16.15.253,data_exfil,medium,5,asset-048,3,0,1,2,9.943,0
2025-10-12T00:24:35.354899,10.0.17.161,172.16.195.194,phishing_click,low,3,asset-042,3,1,0,4,0.103,0
2025-10-12T01:24:35.354899,10.0.40.3,172.16.142.54,data_exfil,low,8,asset-005,1,0,1,1,1.87,0
2025-10-12T02:24:35.354899,10.0.190.197,172.16.105.155,normal,medium,5,asset-007,2,0,3,2,0.382,0
2025-10-12T03:24:35.354899,10.0.195.67,172.16.116.223,phishing_click,high,2,asset-019,2,1,2,0,0.853,0
2025-10-12T04:24:35.354899,10.0.171.175,172.16.179.220,normal,high,7,asset-020,4,1,4,0,0.304,0
